0	0	0	0	0	0
0	0	64	7	0	64
0	0	128	13	0	125
0	0	192	20	0	188
0	0	256	27	0	251
0	0	320	34	0	314
0	0	384	40	0	375
0	0	448	47	0	438
0	0	512	53	0	497
0	0	576	60	0	562
0	0	640	66	0	625
0	0	704	73	0	687
0	0	768	79	0	747
0	0	832	85	0	808
0	0	896	91	0	869
0	0	960	98	0	931
0	0	1023	104	0	992
0	64	0	3	64	1
0	64	64	7	65	64
0	64	128	13	65	125
0	64	192	20	64	188
0	64	256	26	64	251
0	64	320	33	63	313
0	64	384	39	63	375
0	64	448	46	62	438
0	64	512	53	61	497
0	64	576	60	60	562
0	64	640	67	59	624
0	64	704	72	58	686
0	64	768	79	57	746
0	64	832	86	54	808
0	64	896	92	52	869
0	64	960	97	51	931
0	64	1023	105	50	991
0	128	0	6	128	3
0	128	64	8	130	64
0	128	128	14	130	125
0	128	192	20	130	189
0	128	256	27	130	251
0	128	320	33	129	313
0	128	384	39	130	375
0	128	448	46	129	438
0	128	512	52	129	497
0	128	576	59	128	562
0	128	640	66	128	624
0	128	704	73	127	686
0	128	768	79	127	746
0	128	832	84	126	808
0	128	896	91	125	869
0	128	960	98	125	931
0	128	1023	104	125	991
0	192	0	8	194	5
0	192	64	10	196	64
0	192	128	15	197	125
0	192	192	21	196	189
0	192	256	27	196	251
0	192	320	33	196	314
0	192	384	40	197	376
0	192	448	46	196	438
0	192	512	53	196	498
0	192	576	60	196	562
0	192	640	67	195	625
0	192	704	73	195	687
0	192	768	78	195	746
0	192	832	85	194	809
0	192	896	91	194	869
0	192	960	98	193	931
0	192	1023	104	193	991
0	256	0	11	257	7
0	256	64	13	260	64
0	256	128	17	260	125
0	256	192	22	260	189
0	256	256	28	260	251
0	256	320	34	260	314
0	256	384	40	261	376
0	256	448	47	260	438
0	256	512	53	260	497
0	256	576	59	260	562
0	256	640	66	260	625
0	256	704	72	259	687
0	256	768	78	259	747
0	256	832	85	259	809
0	256	896	92	257	869
0	256	960	98	257	930
0	256	1023	104	257	991
0	320	0	14	321	8
0	320	64	15	325	64
0	320	128	19	326	125
0	320	192	23	325	189
0	320	256	29	326	252
0	320	320	35	326	314
0	320	384	41	326	376
0	320	448	47	326	438
0	320	512	53	326	498
0	320	576	60	326	562
0	320	640	66	325	625
0	320	704	73	325	686
0	320	768	79	325	747
0	320	832	85	325	808
0	320	896	91	324	870
0	320	960	98	323	931
0	320	1023	104	323	992
0	384	0	17	385	11
0	384	64	18	389	64
0	384	128	21	389	125
0	384	192	25	389	189
0	384	256	30	389	252
0	384	320	36	390	314
0	384	384	42	390	376
0	384	448	48	390	438
0	384	512	54	390	498
0	384	576	60	390	563
0	384	640	67	390	625
0	384	704	73	389	687
0	384	768	79	389	747
0	384	832	86	389	809
0	384	896	92	388	870
0	384	960	98	386	931
0	384	1023	104	387	992
0	448	0	19	448	12
0	448	64	20	451	65
0	448	128	23	452	126
0	448	192	27	453	190
0	448	256	32	453	252
0	448	320	37	453	314
0	448	384	43	454	377
0	448	448	49	453	438
0	448	512	55	453	498
0	448	576	61	454	563
0	448	640	67	453	626
0	448	704	74	452	687
0	448	768	80	453	748
0	448	832	86	452	809
0	448	896	92	451	870
0	448	960	99	451	932
0	448	1023	105	451	993
0	512	0	22	509	14
0	512	64	23	514	65
0	512	128	25	515	126
0	512	192	29	515	190
0	512	256	33	515	252
0	512	320	39	515	315
0	512	384	44	516	377
0	512	448	50	516	439
0	512	512	56	516	499
0	512	576	62	516	564
0	512	640	68	515	626
0	512	704	74	515	688
0	512	768	80	515	748
0	512	832	87	515	810
0	512	896	93	514	871
0	512	960	99	513	933
0	512	1023	105	512	993
0	576	0	25	577	15
0	576	64	26	582	65
0	576	128	28	583	126
0	576	192	31	583	190
0	576	256	35	584	253
0	576	320	40	585	315
0	576	384	45	584	377
0	576	448	51	584	439
0	576	512	57	584	499
0	576	576	63	585	564
0	576	640	69	584	626
0	576	704	75	583	688
0	576	768	81	583	748
0	576	832	87	584	810
0	576	896	93	582	872
0	576	960	100	582	933
0	576	1023	106	582	994
0	640	0	28	640	13
0	640	64	28	645	65
0	640	128	30	646	126
0	640	192	33	647	190
0	640	256	37	647	253
0	640	320	42	647	316
0	640	384	47	648	378
0	640	448	52	647	440
0	640	512	58	647	500
0	640	576	64	648	565
0	640	640	70	647	627
0	640	704	77	647	690
0	640	768	82	647	749
0	640	832	88	646	811
0	640	896	95	645	872
0	640	960	100	644	934
0	640	1023	106	644	994
0	704	0	30	703	14
0	704	64	31	709	65
0	704	128	33	710	126
0	704	192	35	710	191
0	704	256	39	710	253
0	704	320	44	711	316
0	704	384	49	712	379
0	704	448	54	711	441
0	704	512	59	712	501
0	704	576	65	712	566
0	704	640	71	711	628
0	704	704	77	711	690
0	704	768	83	710	750
0	704	832	89	711	812
0	704	896	96	710	874
0	704	960	101	709	935
0	704	1023	107	709	996
0	768	0	33	765	15
0	768	64	34	770	66
0	768	128	35	772	127
0	768	192	38	772	191
0	768	256	41	773	254
0	768	320	45	773	317
0	768	384	50	774	380
0	768	448	55	773	442
0	768	512	60	774	502
0	768	576	67	774	567
0	768	640	72	773	629
0	768	704	78	772	691
0	768	768	84	773	752
0	768	832	90	773	813
0	768	896	97	771	875
0	768	960	103	771	936
0	768	1023	108	771	997
0	832	0	36	825	14
0	832	64	36	832	66
0	832	128	38	833	127
0	832	192	40	833	191
0	832	256	43	834	254
0	832	320	47	834	317
0	832	384	52	835	379
0	832	448	57	834	442
0	832	512	62	835	502
0	832	576	67	835	567
0	832	640	73	834	630
0	832	704	79	833	691
0	832	768	85	833	751
0	832	832	91	834	814
0	832	896	96	833	875
0	832	960	103	832	937
0	832	1023	109	832	998
0	896	0	38	888	13
0	896	64	39	895	66
0	896	128	40	896	127
0	896	192	44	896	191
0	896	256	47	896	254
0	896	320	50	897	317
0	896	384	54	898	380
0	896	448	60	898	442
0	896	512	64	898	502
0	896	576	71	898	567
0	896	640	76	897	630
0	896	704	82	897	692
0	896	768	89	897	752
0	896	832	95	897	814
0	896	896	99	896	876
0	896	960	106	895	937
0	896	1023	112	896	999
0	960	0	41	949	12
0	960	64	41	956	66
0	960	128	43	957	127
0	960	192	45	958	192
0	960	256	48	958	254
0	960	320	51	958	317
0	960	384	55	959	380
0	960	448	60	960	443
0	960	512	65	959	502
0	960	576	70	960	567
0	960	640	76	959	631
0	960	704	82	959	693
0	960	768	88	959	753
0	960	832	93	959	815
0	960	896	98	957	875
0	960	960	104	956	938
0	960	1023	110	956	999
0	1023	0	43	1009	11
0	1023	64	44	1016	67
0	1023	128	45	1017	127
0	1023	192	47	1018	192
0	1023	256	51	1018	255
0	1023	320	53	1019	318
0	1023	384	57	1020	380
0	1023	448	62	1020	443
0	1023	512	67	1019	503
0	1023	576	72	1020	568
0	1023	640	79	1018	631
0	1023	704	83	1019	693
0	1023	768	91	1018	754
0	1023	832	94	1017	815
0	1023	896	100	1016	876
0	1023	960	105	1015	939
0	1023	1023	112	1014	1000
64	0	0	65	0	1
64	0	64	64	0	63
64	0	128	65	0	125
64	0	192	66	0	188
64	0	256	68	0	250
64	0	320	71	0	313
64	0	384	74	0	375
64	0	448	77	0	437
64	0	512	81	0	497
64	0	576	86	0	561
64	0	640	90	0	624
64	0	704	95	0	686
64	0	768	99	0	745
64	0	832	105	0	807
64	0	896	109	0	869
64	0	960	114	0	930
64	0	1023	120	0	991
64	64	0	64	64	2
64	64	64	64	65	63
64	64	128	64	65	125
64	64	192	66	65	188
64	64	256	68	64	250
64	64	320	70	64	313
64	64	384	73	63	375
64	64	448	76	63	437
64	64	512	81	61	496
64	64	576	86	60	561
64	64	640	90	59	623
64	64	704	95	58	685
64	64	768	99	57	745
64	64	832	104	54	807
64	64	896	110	52	868
64	64	960	114	50	930
64	64	1023	119	49	991
64	128	0	63	129	2
64	128	64	63	130	63
64	128	128	64	131	125
64	128	192	65	130	188
64	128	256	67	130	250
64	128	320	70	130	313
64	128	384	73	130	375
64	128	448	76	130	437
64	128	512	81	129	497
64	128	576	85	129	561
64	128	640	89	128	624
64	128	704	94	128	685
64	128	768	99	127	745
64	128	832	104	127	808
64	128	896	108	126	868
64	128	960	114	125	930
64	128	1023	119	125	990
64	192	0	62	195	4
