0	0	0	0	0	0
0	0	64	17	7	62
0	0	128	32	13	119
0	0	192	48	20	178
0	0	256	63	26	236
0	0	320	79	32	296
0	0	384	95	39	355
0	0	448	111	46	416
0	0	512	126	52	472
0	0	576	143	58	534
0	0	640	159	65	593
0	0	704	174	71	651
0	0	768	189	78	709
0	0	832	204	84	765
0	0	896	220	90	825
0	0	960	235	97	882
0	0	1023	251	103	939
0	64	0	34	67	21
0	64	64	37	67	64
0	64	128	45	68	121
0	64	192	56	69	179
0	64	256	70	71	237
0	64	320	84	73	296
0	64	384	99	76	356
0	64	448	115	79	416
0	64	512	129	82	472
0	64	576	145	87	534
0	64	640	161	91	593
0	64	704	176	95	651
0	64	768	191	100	710
0	64	832	206	104	765
0	64	896	222	110	825
0	64	960	237	115	882
0	64	1023	252	120	939
0	128	0	64	128	40
0	128	64	65	128	72
0	128	128	70	128	124
0	128	192	77	129	181
0	128	256	87	130	238
0	128	320	98	131	297
0	128	384	111	132	356
0	128	448	125	134	417
0	128	512	138	136	474
0	128	576	153	138	535
0	128	640	168	140	594
0	128	704	182	143	652
0	128	768	197	146	711
0	128	832	211	149	765
0	128	896	227	152	825
0	128	960	242	156	882
0	128	1023	256	160	939
0	192	0	94	189	59
0	192	64	95	189	83
0	192	128	98	189	131
0	192	192	104	190	186
0	192	256	110	190	241
0	192	320	120	191	300
0	192	384	130	192	358
0	192	448	141	193	419
0	192	512	153	194	475
0	192	576	166	196	536
0	192	640	180	198	595
0	192	704	193	198	653
0	192	768	207	201	711
0	192	832	221	202	767
0	192	896	235	205	826
0	192	960	249	207	883
0	192	1023	263	210	940
0	256	0	124	249	78
0	256	64	125	249	97
0	256	128	127	249	139
0	256	192	131	250	191
0	256	256	137	251	246
0	256	320	144	251	303
0	256	384	152	252	361
0	256	448	162	253	421
0	256	512	172	254	477
0	256	576	184	255	538
0	256	640	196	256	596
0	256	704	208	257	655
0	256	768	221	259	713
0	256	832	233	260	768
0	256	896	247	261	826
0	256	960	260	262	884
0	256	1023	274	265	941
0	320	0	155	311	97
0	320	64	156	311	112
0	320	128	158	312	150
0	320	192	161	313	199
0	320	256	165	313	251
0	320	320	171	314	308
0	320	384	178	315	365
0	320	448	186	315	424
0	320	512	195	315	479
0	320	576	205	317	540
0	320	640	215	317	598
0	320	704	226	318	656
0	320	768	238	319	714
0	320	832	250	320	770
0	320	896	262	321	829
0	320	960	275	322	886
0	320	1023	287	323	942
0	384	0	186	372	116
0	384	64	186	372	129
0	384	128	188	373	162
0	384	192	191	374	208
0	384	256	194	374	258
0	384	320	199	374	313
0	384	384	205	375	369
0	384	448	212	375	427
0	384	512	219	376	483
0	384	576	228	377	543
0	384	640	237	377	601
0	384	704	247	377	658
0	384	768	258	379	716
0	384	832	268	379	771
0	384	896	280	380	830
0	384	960	291	381	888
0	384	1023	303	382	944
0	448	0	217	435	136
0	448	64	218	435	147
0	448	128	219	435	176
0	448	192	221	436	218
0	448	256	225	437	267
0	448	320	228	437	319
0	448	384	234	438	375
0	448	448	239	438	432
0	448	512	246	439	487
0	448	576	254	439	547
0	448	640	262	439	604
0	448	704	270	439	661
0	448	768	280	440	719
0	448	832	289	441	774
0	448	896	300	441	833
0	448	960	311	442	890
0	448	1023	322	443	946
0	512	0	247	494	154
0	512	64	247	494	163
0	512	128	248	494	190
0	512	192	251	495	229
0	512	256	254	497	275
0	512	320	257	496	327
